customer_id,recency,frequency,monetary,R_score,F_score,M_score,rfm_score,rfm_total,segment
C03564,31,10,58422.04,4,4,4,444,12,Champions
C03565,61,7,22688.59,3,4,3,343,10,Loyal Customers
C03567,471,1,3328.98,1,1,1,111,3,Lost
C03568,3,17,71282.42,5,5,5,555,15,Champions
C03569,47,13,55591.86,3,5,4,354,12,Loyal Customers
C03570,58,8,21430.27,3,4,2,342,9,Loyal Customers
C03571,24,13,81512.68,4,5,5,455,14,Champions
C03572,194,1,18942.58,2,1,2,212,5,Lost
C03573,52,12,74249.02,3,5,5,355,13,Loyal Customers
C03574,334,1,3052.89,1,1,1,111,3,Lost
C03575,8,15,65170.97,5,5,5,555,15,Champions
C03576,299,3,25980.34,1,2,3,123,6,Potential Loyalist
C03577,36,3,9000.36,4,2,1,421,7,New Customers
C03578,448,3,3068.41,1,2,1,121,4,Lost
C03579,33,3,37088.46,4,2,3,423,9,New Customers
C03580,229,3,29811.66,1,2,3,123,6,Potential Loyalist
C03581,120,7,51076.73,2,4,4,244,10,At Risk
C03582,30,6,37200.81,4,3,3,433,10,Loyal Customers
C03583,23,5,23090.1,4,3,3,433,10,Loyal Customers
C03584,120,6,35561.31,2,3,3,233,8,Potential Loyalist
C03585,24,6,28313.52,4,3,3,433,10,Loyal Customers
C03586,16,3,28176.94,5,2,3,523,10,New Customers
C03587,720,1,3190.81,1,1,1,111,3,Lost
C03588,190,3,11745.19,2,2,2,222,6,Lost
C03589,39,4,31132.26,4,2,3,423,9,New Customers
C03590,56,3,14396.39,3,2,2,322,7,Potential Loyalist
C03591,299,3,26141.87,1,2,3,123,6,Potential Loyalist
C03592,22,2,22608.4,4,1,3,413,8,New Customers
C03593,11,27,102607.64,5,5,5,555,15,Champions
C03594,53,5,10059.34,3,3,1,331,7,Loyal Customers
C03595,13,12,40105.57,5,5,4,554,14,Champions
C03596,65,3,17562.1,3,2,2,322,7,Potential Loyalist
C03597,13,6,30149.63,5,3,3,533,11,Loyal Customers
C03598,77,3,8299.42,3,2,1,321,6,Potential Loyalist
C03600,240,7,32895.61,1,4,3,143,8,At Risk
C03601,36,6,17634.84,4,3,2,432,9,Loyal Customers
C03602,22,6,35977.99,4,3,3,433,10,Loyal Customers
C03603,49,6,32117.84,3,3,3,333,9,Loyal Customers
C03604,82,10,40354.2,3,4,4,344,11,Loyal Customers
C03605,11,14,80045.7,5,5,5,555,15,Champions
C03607,12,8,34467.4,5,4,3,543,12,Loyal Customers
C03608,459,3,37801.7,1,2,4,124,7,Potential Loyalist
C03609,4,8,39407.84,5,4,4,544,13,Champions
C03610,489,4,19959.3,1,2,2,122,5,Lost
C03611,124,4,37604.61,2,2,4,224,8,Potential Loyalist
C03612,64,6,12355.77,3,3,2,332,8,Loyal Customers
C03613,54,13,46605.86,3,5,4,354,12,Loyal Customers
C03614,319,4,5041.54,1,2,1,121,4,Lost
C03615,52,11,52243.2,3,5,4,354,12,Loyal Customers
C03617,66,5,37469.66,3,3,4,334,10,Loyal Customers
C03618,19,7,26162.67,5,4,3,543,12,Loyal Customers
C03619,178,5,25631.68,2,3,3,233,8,Potential Loyalist
C03620,19,2,4179.98,5,1,1,511,7,New Customers
C03621,216,2,7542.75,1,1,1,111,3,Lost
C03622,87,3,5929.32,2,2,1,221,5,Lost
C03623,47,8,64457.26,3,4,5,345,12,Loyal Customers
C03624,20,14,69085.6,4,5,5,455,14,Champions
C03625,25,15,61461.66,4,5,4,454,13,Champions
C03626,27,23,119320.85,4,5,5,455,14,Champions
C03627,90,7,11536.85,2,4,2,242,8,At Risk
C03628,101,9,38647.85,2,4,4,244,10,At Risk
C03629,644,1,1527.11,1,1,1,111,3,Lost
C03630,190,5,30075.9,2,3,3,233,8,Potential Loyalist
C03631,6,11,24571.4,5,5,3,553,13,Loyal Customers
C03632,20,22,103904.78,4,5,5,455,14,Champions
C03633,1,6,23718.05,5,3,3,533,11,Loyal Customers
C03634,36,9,52147.76,4,4,4,444,12,Champions
C03635,56,13,55791.04,3,5,4,354,12,Loyal Customers
C03636,20,14,122653.35,4,5,5,455,14,Champions
C03637,188,1,7147.87,2,1,1,211,4,Lost
C03638,27,6,19651.58,4,3,2,432,9,Loyal Customers
C03639,136,2,1532.22,2,1,1,211,4,Lost
C03640,47,10,37792.56,3,4,4,344,11,Loyal Customers
C03641,96,4,15815.4,2,2,2,222,6,Lost
C03642,14,15,68482.31,5,5,5,555,15,Champions
C03643,23,6,30604.44,4,3,3,433,10,Loyal Customers
C03644,2,12,59959.52,5,5,4,554,14,Champions
C03645,5,2,7352.8,5,1,1,511,7,New Customers
C03646,230,6,5992.0,1,3,1,131,5,Potential Loyalist
C03647,12,7,27598.53,5,4,3,543,12,Loyal Customers
C03648,82,22,85678.82,3,5,5,355,13,Loyal Customers
C03649,126,1,2829.63,2,1,1,211,4,Lost
C03650,21,10,47374.1,4,4,4,444,12,Champions
C03651,328,1,35782.98,1,1,3,113,5,Potential Loyalist
C03652,32,8,41654.44,4,4,4,444,12,Champions
C03653,5,22,212304.09,5,5,5,555,15,Champions
C03654,7,5,44020.44,5,3,4,534,12,Loyal Customers
C03655,84,7,28891.57,2,4,3,243,9,At Risk
C03657,282,1,1607.48,1,1,1,111,3,Lost
C03658,90,11,52279.81,2,5,4,254,11,At Risk
C03659,40,3,29900.29,4,2,3,423,9,New Customers
C03660,91,4,54081.07,2,2,4,224,8,Potential Loyalist
C03661,42,6,83263.35,4,3,5,435,12,Loyal Customers
C03662,127,2,5275.2,2,1,1,211,4,Lost
C03663,4,7,13993.89,5,4,2,542,11,Loyal Customers
C03664,94,17,93207.86,2,5,5,255,12,At Risk
C03665,176,8,36874.48,2,4,3,243,9,At Risk
C03666,76,2,1265.16,3,1,1,311,5,Potential Loyalist
C03667,44,7,30860.53,3,4,3,343,10,Loyal Customers
C03668,132,3,2787.45,2,2,1,221,5,Lost
C03669,9,22,105221.0,5,5,5,555,15,Champions
C03670,36,4,26160.13,4,2,3,423,9,New Customers
C03671,12,5,7121.72,5,3,1,531,9,Loyal Customers
C03672,72,4,17280.74,3,2,2,322,7,Potential Loyalist
C03673,150,6,35995.62,2,3,3,233,8,Potential Loyalist
C03675,17,15,78461.29,5,5,5,555,15,Champions
C03676,6,28,104483.65,5,5,5,555,15,Champions
C03677,83,8,45156.6,2,4,4,244,10,At Risk
C03678,8,9,39803.95,5,4,4,544,13,Champions
C03679,45,10,74726.15,3,4,5,345,12,Loyal Customers
C03680,229,2,22071.75,1,1,3,113,5,Potential Loyalist
C03682,13,4,13473.38,5,2,2,522,9,New Customers
C03683,36,7,9830.37,4,4,1,441,9,Loyal Customers
C03684,98,11,78068.2,2,5,5,255,12,At Risk
C03685,384,2,15067.47,1,1,2,112,4,Lost
C03686,96,1,445.07,2,1,1,211,4,Lost
C03688,42,6,36312.4,4,3,3,433,10,Loyal Customers
C03689,95,3,10916.57,2,2,2,222,6,Lost
C03690,152,2,1922.88,2,1,1,211,4,Lost
C03691,75,3,7280.79,3,2,1,321,6,Potential Loyalist
C03692,1,14,97125.67,5,5,5,555,15,Champions
C03693,63,9,47060.19,3,4,4,344,11,Loyal Customers
C03694,43,6,28205.64,4,3,3,433,10,Loyal Customers
C03695,59,3,18024.21,3,2,2,322,7,Potential Loyalist
C03696,19,17,59382.18,5,5,4,554,14,Champions
C03697,8,15,137637.5,5,5,5,555,15,Champions
C03698,56,13,121084.23,3,5,5,355,13,Loyal Customers
C03699,39,3,11601.56,4,2,2,422,8,New Customers
C03700,93,11,103948.41,2,5,5,255,12,At Risk
C03701,225,3,4691.36,1,2,1,121,4,Lost
C03702,17,10,40497.07,5,4,4,544,13,Champions
C03703,67,10,57480.81,3,4,4,344,11,Loyal Customers
C03704,230,4,13936.7,1,2,2,122,5,Lost
C03706,56,2,16463.08,3,1,2,312,6,Potential Loyalist
C03707,3,12,100130.45,5,5,5,555,15,Champions
C03708,37,9,25461.26,4,4,3,443,11,Loyal Customers
C03709,4,18,84410.4,5,5,5,555,15,Champions
C03710,105,5,27662.46,2,3,3,233,8,Potential Loyalist
C03711,422,1,4533.52,1,1,1,111,3,Lost
C03712,17,2,2231.24,5,1,1,511,7,New Customers
C03713,54,7,28091.26,3,4,3,343,10,Loyal Customers
C03714,245,5,16739.68,1,3,2,132,6,Potential Loyalist
C03715,380,1,5879.71,1,1,1,111,3,Lost
C03716,125,2,3311.18,2,1,1,211,4,Lost
C03717,637,2,11040.19,1,1,2,112,4,Lost
C03718,690,1,1860.78,1,1,1,111,3,Lost
C03719,63,1,1603.63,3,1,1,311,5,Potential Loyalist
C03720,139,3,9037.71,2,2,1,221,5,Lost
C03721,75,14,103327.36,3,5,5,355,13,Loyal Customers
C03722,284,3,17396.2,1,2,2,122,5,Lost
C03723,92,4,8994.25,2,2,1,221,5,Lost
C03724,8,26,100669.1,5,5,5,555,15,Champions
C03725,20,8,32342.25,4,4,3,443,11,Loyal Customers
C03726,53,4,27031.05,3,2,3,323,8,Potential Loyalist
C03727,1,8,28080.06,5,4,3,543,12,Loyal Customers
C03728,321,4,21994.09,1,2,3,123,6,Potential Loyalist
C03729,88,1,1389.92,2,1,1,211,4,Lost
C03730,48,5,11528.07,3,3,2,332,8,Loyal Customers
C03731,71,10,43095.35,3,4,4,344,11,Loyal Customers
C03732,381,1,2896.4,1,1,1,111,3,Lost
C03733,56,4,20070.15,3,2,2,322,7,Potential Loyalist
C03734,27,10,52078.72,4,4,4,444,12,Champions
C03735,35,8,55144.6,4,4,4,444,12,Champions
C03736,257,9,27217.56,1,4,3,143,8,At Risk
C03737,38,17,125764.37,4,5,5,455,14,Champions
C03738,118,9,39947.3,2,4,4,244,10,At Risk
C03739,31,6,37380.85,4,3,4,434,11,Loyal Customers
C03740,260,4,9857.35,1,2,1,121,4,Lost
C03741,57,8,15685.75,3,4,2,342,9,Loyal Customers
C03742,121,11,19737.04,2,5,2,252,9,At Risk
C03743,225,3,21401.94,1,2,2,122,5,Lost
C03745,400,3,29767.94,1,2,3,123,6,Potential Loyalist
C03746,7,19,79295.73,5,5,5,555,15,Champions
C03748,59,30,161107.6,3,5,5,355,13,Loyal Customers
C03749,194,3,20120.84,2,2,2,222,6,Lost
C03750,8,9,40860.02,5,4,4,544,13,Champions
C03751,7,4,30140.28,5,2,3,523,10,New Customers
C03752,103,4,23248.48,2,2,3,223,7,Potential Loyalist
C03753,58,24,133141.31,3,5,5,355,13,Loyal Customers
C03754,402,2,4569.73,1,1,1,111,3,Lost
C03755,2,3,7319.91,5,2,1,521,8,New Customers
C03756,148,4,20691.99,2,2,2,222,6,Lost
C03757,13,6,34374.83,5,3,3,533,11,Loyal Customers
C03758,38,3,2408.26,4,2,1,421,7,New Customers
C03759,1,43,248610.74,5,5,5,555,15,Champions
C03760,66,6,36733.72,3,3,3,333,9,Loyal Customers
C03761,303,2,5527.22,1,1,1,111,3,Lost
C03762,95,14,60397.3,2,5,4,254,11,At Risk
C03763,43,9,52262.96,4,4,4,444,12,Champions
C03764,95,22,118402.11,2,5,5,255,12,At Risk
C03765,194,10,52321.99,2,4,4,244,10,At Risk
C03766,321,1,687.65,1,1,1,111,3,Lost
C03767,14,13,51799.97,5,5,4,554,14,Champions
C03768,53,4,12483.83,3,2,2,322,7,Potential Loyalist
C03769,120,1,2175.73,2,1,1,211,4,Lost
C03770,316,3,47186.31,1,2,4,124,7,Potential Loyalist
C03771,51,6,17960.18,3,3,2,332,8,Loyal Customers
C03772,26,3,3552.11,4,2,1,421,7,New Customers
C03773,134,7,48555.39,2,4,4,244,10,At Risk
C03775,133,6,27624.01,2,3,3,233,8,Potential Loyalist
C03776,7,4,18033.46,5,2,2,522,9,New Customers
C03777,30,24,69400.71,4,5,5,455,14,Champions
C03778,15,12,81581.59,5,5,5,555,15,Champions
C03779,141,1,7183.26,2,1,1,211,4,Lost
C03780,309,3,15620.58,1,2,2,122,5,Lost
C03781,29,4,27103.2,4,2,3,423,9,New Customers
C03782,46,5,21230.38,3,3,2,332,8,Loyal Customers
C03783,11,6,24158.6,5,3,3,533,11,Loyal Customers
C03784,17,11,47994.84,5,5,4,554,14,Champions
C03785,154,18,109527.32,2,5,5,255,12,At Risk
C03786,65,7,19889.64,3,4,2,342,9,Loyal Customers
C03787,7,11,60163.29,5,5,4,554,14,Champions
C03788,98,10,41082.96,2,4,4,244,10,At Risk
C03789,304,6,28947.69,1,3,3,133,7,Potential Loyalist
C03790,2,4,15633.71,5,2,2,522,9,New Customers
C03791,43,6,28000.25,4,3,3,433,10,Loyal Customers
C03792,3,9,54759.47,5,4,4,544,13,Champions
C03793,603,1,2201.09,1,1,1,111,3,Lost
C03794,149,3,21268.59,2,2,2,222,6,Lost
C03795,3,6,37454.66,5,3,4,534,12,Loyal Customers
C03796,63,17,134813.78,3,5,5,355,13,Loyal Customers
C03798,166,3,7053.79,2,2,1,221,5,Lost
C03799,510,1,5313.88,1,1,1,111,3,Lost
C03800,67,3,7482.25,3,2,1,321,6,Potential Loyalist
C03801,321,3,8097.31,1,2,1,121,4,Lost
C03802,513,2,2162.54,1,1,1,111,3,Lost
C03803,8,27,94112.72,5,5,5,555,15,Champions
C03804,80,3,21240.15,3,2,2,322,7,Potential Loyalist
C03805,8,4,11668.44,5,2,2,522,9,New Customers
C03806,22,14,67253.82,4,5,5,455,14,Champions
C03807,19,6,25079.98,5,3,3,533,11,Loyal Customers
C03808,274,3,6203.89,1,2,1,121,4,Lost
C03809,200,6,20500.91,2,3,2,232,7,Potential Loyalist
C03810,181,5,20538.78,2,3,2,232,7,Potential Loyalist
C03811,264,3,13632.94,1,2,2,122,5,Lost
C03812,182,3,10001.49,2,2,1,221,5,Lost
C03813,284,3,9810.26,1,2,1,121,4,Lost
C03814,76,10,68453.94,3,4,5,345,12,Loyal Customers
C03815,327,3,15724.72,1,2,2,122,5,Lost
C03816,3,5,27096.9,5,3,3,533,11,Loyal Customers
C03817,38,9,58847.58,4,4,4,444,12,Champions
C03818,1,13,64574.12,5,5,5,555,15,Champions
C03819,53,4,20742.1,3,2,2,322,7,Potential Loyalist
C03820,216,1,1777.86,1,1,1,111,3,Lost
C03822,14,5,57143.74,5,3,4,534,12,Loyal Customers
C03823,62,2,8161.74,3,1,1,311,5,Potential Loyalist
C03824,87,5,36316.91,2,3,3,233,8,Potential Loyalist
C03825,148,3,15239.08,2,2,2,222,6,Lost
C03826,75,7,33434.19,3,4,3,343,10,Loyal Customers
C03828,22,22,99530.31,4,5,5,455,14,Champions
C03830,5,5,22341.0,5,3,3,533,11,Loyal Customers
C03831,201,6,23728.94,2,3,3,233,8,Potential Loyalist
C03832,174,9,48284.55,2,4,4,244,10,At Risk
C03833,22,25,150838.47,4,5,5,455,14,Champions
C03834,66,11,101077.65,3,5,5,355,13,Loyal Customers
C03835,26,10,60421.18,4,4,4,444,12,Champions
C03836,53,20,89047.2,3,5,5,355,13,Loyal Customers
C03837,50,7,39463.79,3,4,4,344,11,Loyal Customers
C03838,12,7,20661.18,5,4,2,542,11,Loyal Customers
C03839,373,1,1448.2,1,1,1,111,3,Lost
C03840,654,3,14405.54,1,2,2,122,5,Lost
C03841,73,5,26112.9,3,3,3,333,9,Loyal Customers
C03842,494,1,2417.48,1,1,1,111,3,Lost
C03843,25,3,12594.62,4,2,2,422,8,New Customers
C03844,86,8,27909.45,2,4,3,243,9,At Risk
C03845,1,5,4847.82,5,3,1,531,9,Loyal Customers
C03846,22,29,120886.83,4,5,5,455,14,Champions
C03847,88,4,28991.85,2,2,3,223,7,Potential Loyalist
C03848,5,6,51781.76,5,3,4,534,12,Loyal Customers
C03849,64,11,38908.86,3,5,4,354,12,Loyal Customers
C03850,81,7,37099.46,3,4,3,343,10,Loyal Customers
C03851,166,1,3600.13,2,1,1,211,4,Lost
C03852,318,4,12866.18,1,2,2,122,5,Lost
C03853,34,10,53395.26,4,4,4,444,12,Champions
C03854,29,2,4000.61,4,1,1,411,6,New Customers
C03855,331,2,6434.9,1,1,1,111,3,Lost
C03856,151,6,46275.87,2,3,4,234,9,Potential Loyalist
C03857,127,7,22945.59,2,4,3,243,9,At Risk
C03858,48,7,38907.38,3,4,4,344,11,Loyal Customers
C03859,51,4,6266.03,3,2,1,321,6,Potential Loyalist
C03860,41,4,59564.17,4,2,4,424,10,New Customers
C03861,16,6,39205.9,5,3,4,534,12,Loyal Customers
C03862,508,1,635.43,1,1,1,111,3,Lost
C03863,87,4,22067.92,2,2,3,223,7,Potential Loyalist
C03864,572,1,585.14,1,1,1,111,3,Lost
C03865,425,6,43418.41,1,3,4,134,8,Potential Loyalist
C03866,7,21,105474.57,5,5,5,555,15,Champions
C03867,121,5,49267.26,2,3,4,234,9,Potential Loyalist
C03868,130,11,80013.29,2,5,5,255,12,At Risk
C03869,3,7,39922.45,5,4,4,544,13,Champions
C03870,13,2,5812.25,5,1,1,511,7,New Customers
C03871,442,2,6067.26,1,1,1,111,3,Lost
C03872,377,2,14433.87,1,1,2,112,4,Lost
C03873,2,10,50875.38,5,4,4,544,13,Champions
C03874,7,10,59781.42,5,4,4,544,13,Champions
C03875,10,4,30719.45,5,2,3,523,10,New Customers
C03876,58,9,48500.53,3,4,4,344,11,Loyal Customers
C03877,184,2,5620.86,2,1,1,211,4,Lost
C03878,665,2,7676.68,1,1,1,111,3,Lost
C03879,6,6,25433.14,5,3,3,533,11,Loyal Customers
C03880,44,4,31372.82,3,2,3,323,8,Potential Loyalist
C03881,71,1,1910.53,3,1,1,311,5,Potential Loyalist
C03882,44,10,95827.14,3,4,5,345,12,Loyal Customers
C03883,3,18,83072.67,5,5,5,555,15,Champions
C03884,237,4,5213.85,1,2,1,121,4,Lost
C03885,445,2,7969.26,1,1,1,111,3,Lost
C03886,8,34,172551.62,5,5,5,555,15,Champions
C03887,326,5,20223.71,1,3,2,132,6,Potential Loyalist
C03889,152,2,2013.73,2,1,1,211,4,Lost
C03890,30,18,118957.03,4,5,5,455,14,Champions
C03891,5,13,34388.45,5,5,3,553,13,Loyal Customers
C03892,50,20,104943.82,3,5,5,355,13,Loyal Customers
C03893,20,6,66317.53,4,3,5,435,12,Loyal Customers
C03894,511,2,30888.77,1,1,3,113,5,Potential Loyalist
C03895,163,3,8309.31,2,2,1,221,5,Lost
C03897,75,4,12905.33,3,2,2,322,7,Potential Loyalist
C03898,39,4,15547.86,4,2,2,422,8,New Customers
C03901,52,3,5750.97,3,2,1,321,6,Potential Loyalist
C03902,70,4,22904.27,3,2,3,323,8,Potential Loyalist
C03903,18,19,116329.45,5,5,5,555,15,Champions
C03904,456,3,20495.75,1,2,2,122,5,Lost
C03905,41,6,15185.24,4,3,2,432,9,Loyal Customers
C03906,20,10,55256.85,4,4,4,444,12,Champions
C03907,204,4,25610.07,2,2,3,223,7,Potential Loyalist
C03908,308,1,6773.88,1,1,1,111,3,Lost
C03909,39,4,14150.27,4,2,2,422,8,New Customers
C03910,104,2,14533.21,2,1,2,212,5,Lost
C03912,301,2,14117.72,1,1,2,112,4,Lost
C03913,186,2,2141.2,2,1,1,211,4,Lost
C03914,23,19,88209.35,4,5,5,455,14,Champions
C03915,111,10,52834.18,2,4,4,244,10,At Risk
C03916,19,4,30530.41,5,2,3,523,10,New Customers
C03917,170,3,20881.93,2,2,2,222,6,Lost
C03918,188,5,48908.67,2,3,4,234,9,Potential Loyalist
C03919,35,3,3573.26,4,2,1,421,7,New Customers
C03920,13,10,39804.6,5,4,4,544,13,Champions
C03921,282,3,17995.11,1,2,2,122,5,Lost
C03922,3,10,51701.52,5,4,4,544,13,Champions
C03923,3,3,14549.57,5,2,2,522,9,New Customers
C03924,163,11,131013.07,2,5,5,255,12,At Risk
C03925,158,3,17234.54,2,2,2,222,6,Lost
C03926,10,10,60746.52,5,4,4,544,13,Champions
C03927,45,5,38227.58,3,3,4,334,10,Loyal Customers
C03929,103,9,66800.88,2,4,5,245,11,At Risk
C03931,181,10,51344.56,2,4,4,244,10,At Risk
C03932,240,2,3560.0,1,1,1,111,3,Lost
C03933,21,15,47511.4,4,5,4,454,13,Champions
C03934,73,6,81577.67,3,3,5,335,11,Loyal Customers
C03935,180,2,5361.88,2,1,1,211,4,Lost
C03936,6,19,71093.08,5,5,5,555,15,Champions
C03937,381,5,20282.58,1,3,2,132,6,Potential Loyalist
C03938,64,6,74760.35,3,3,5,335,11,Loyal Customers
C03939,11,6,74808.26,5,3,5,535,13,Loyal Customers
C03940,59,5,20830.23,3,3,2,332,8,Loyal Customers
C03941,415,1,5869.77,1,1,1,111,3,Lost
C03942,74,6,27591.36,3,3,3,333,9,Loyal Customers
C03943,59,2,7151.33,3,1,1,311,5,Potential Loyalist
C03944,144,8,40519.17,2,4,4,244,10,At Risk
C03945,68,5,17063.41,3,3,2,332,8,Loyal Customers
C03946,313,4,14538.7,1,2,2,122,5,Lost
C03947,419,1,979.82,1,1,1,111,3,Lost
C03948,94,5,21205.01,2,3,2,232,7,Potential Loyalist
C03949,86,7,30634.86,2,4,3,243,9,At Risk
C03950,326,4,35911.13,1,2,3,123,6,Potential Loyalist
C03952,58,2,21883.67,3,1,3,313,7,Potential Loyalist
C03953,42,8,32986.82,4,4,3,443,11,Loyal Customers
C03954,105,8,56953.4,2,4,4,244,10,At Risk
C03955,115,9,37201.18,2,4,3,243,9,At Risk
C03956,14,4,22122.61,5,2,3,523,10,New Customers
C03957,43,10,59937.11,4,4,4,444,12,Champions
C03958,148,5,21097.73,2,3,2,232,7,Potential Loyalist
C03959,15,10,45806.64,5,4,4,544,13,Champions
C03961,12,3,21942.65,5,2,3,523,10,New Customers
C03962,249,3,7715.55,1,2,1,121,4,Lost
C03963,24,13,103087.29,4,5,5,455,14,Champions
C03964,15,4,10324.02,5,2,2,522,9,New Customers
C03965,144,7,45887.33,2,4,4,244,10,At Risk
C03966,49,4,30369.09,3,2,3,323,8,Potential Loyalist
C03967,20,6,11682.83,4,3,2,432,9,Loyal Customers
C03968,172,5,36951.64,2,3,3,233,8,Potential Loyalist
C03969,2,11,71412.96,5,5,5,555,15,Champions
C03970,385,2,5287.04,1,1,1,111,3,Lost
C03971,2,16,72103.4,5,5,5,555,15,Champions
C03972,398,1,1602.72,1,1,1,111,3,Lost
C03973,28,3,13152.31,4,2,2,422,8,New Customers
C03974,21,15,83604.81,4,5,5,455,14,Champions
C03975,276,1,8922.07,1,1,1,111,3,Lost
C03976,42,2,9992.54,4,1,1,411,6,New Customers
C03977,315,3,13581.14,1,2,2,122,5,Lost
C03978,30,12,74807.51,4,5,5,455,14,Champions
C03979,19,6,28717.89,5,3,3,533,11,Loyal Customers
C03980,34,2,11073.45,4,1,2,412,7,New Customers
C03982,19,23,74602.7,5,5,5,555,15,Champions
C03983,104,9,61708.29,2,4,4,244,10,At Risk
C03984,92,9,55411.61,2,4,4,244,10,At Risk
C03985,148,4,24429.98,2,2,3,223,7,Potential Loyalist
C03986,66,8,38517.13,3,4,4,344,11,Loyal Customers
C03989,19,7,40689.4,5,4,4,544,13,Champions
C03990,44,13,86095.99,3,5,5,355,13,Loyal Customers
C03991,351,4,10631.82,1,3,2,132,6,Potential Loyalist
C03992,97,5,18626.61,2,3,2,232,7,Potential Loyalist
C03993,169,8,22800.98,2,4,3,243,9,At Risk
C03994,354,2,9534.13,1,1,1,111,3,Lost
C03995,22,12,84890.13,4,5,5,455,14,Champions
C03996,19,16,62099.0,5,5,4,554,14,Champions
C03997,57,3,7690.65,3,2,1,321,6,Potential Loyalist
C03998,7,21,126848.99,5,5,5,555,15,Champions
C03999,6,3,24918.47,5,2,3,523,10,New Customers
C04000,28,16,64049.02,4,5,5,455,14,Champions
